Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
UGA,1987-01-01,1987-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7021,Annual value,,42.841266666700001,X
UGA,1987-01-01,1987-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7001,January,,42.841266666700001,X
UGA,1987-02-01,1987-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7002,February,,14.000000000000000,X
UGA,1987-03-01,1987-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7003,March,,14.000000000000000,X
UGA,1987-04-01,1987-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7004,April,,14.000000000000000,X
UGA,1987-05-01,1987-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7005,May,,38.095199999999998,X
UGA,1987-06-01,1987-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7006,June,,60.000000000000000,X
UGA,1987-07-01,1987-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7007,July,,60.000000000000000,X
UGA,1987-08-01,1987-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7008,August,,60.000000000000000,X
UGA,1987-09-01,1987-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7009,September,,60.000000000000000,X
UGA,1987-10-01,1987-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7010,October,,60.000000000000000,X
UGA,1987-11-01,1987-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7011,November,,60.000000000000000,X
UGA,1987-12-01,1987-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1987,1987,7012,December,,60.000000000000000,X
UGA,1988-01-01,1988-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7021,Annual value,,106.135833333300000,X
UGA,1988-01-01,1988-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7001,January,,60.000000000000000,X
UGA,1988-02-01,1988-02-29,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7002,February,,60.000000000000000,X
UGA,1988-03-01,1988-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7003,March,,60.000000000000000,X
UGA,1988-04-01,1988-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7004,April,,60.000000000000000,X
UGA,1988-05-01,1988-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7005,May,,60.000000000000000,X
UGA,1988-06-01,1988-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7006,June,,60.000000000000000,X
UGA,1988-07-01,1988-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7007,July,,150.000000000000000,X
UGA,1988-08-01,1988-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7008,August,,150.000000000000000,X
UGA,1988-09-01,1988-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7009,September,,150.000000000000000,X
UGA,1988-10-01,1988-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7010,October,,150.000000000000000,X
UGA,1988-11-01,1988-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7011,November,,150.000000000000000,X
UGA,1988-12-01,1988-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1988,1988,7012,December,,163.630000000000000,X
UGA,1989-01-01,1989-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7021,Annual value,,223.091606308100010,X
UGA,1989-01-01,1989-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7001,January,,164.989275697100000,X
UGA,1989-02-01,1989-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7002,February,,165.000000000000000,X
UGA,1989-03-01,1989-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7003,March,,191.660000000000000,X
UGA,1989-04-01,1989-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7004,April,,200.000000000000000,X
UGA,1989-05-01,1989-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7005,May,,200.000000000000000,X
UGA,1989-06-01,1989-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7006,June,,200.000000000000000,X
UGA,1989-07-01,1989-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7007,July,,200.000000000000000,X
UGA,1989-08-01,1989-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7008,August,,200.000000000000000,X
UGA,1989-09-01,1989-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7009,September,,200.000000000000000,X
UGA,1989-10-01,1989-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7010,October,,240.000000000000000,X
UGA,1989-11-01,1989-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7011,November,,345.449999999999990,X
UGA,1989-12-01,1989-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1989,1989,7012,December,,370.000000000000000,X
UGA,1990-01-01,1990-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7021,Annual value,,428.854666666699980,X
UGA,1990-01-01,1990-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7001,January,,374.286000000000000,X
UGA,1990-02-01,1990-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7002,February,,378.199999999999990,X
UGA,1990-03-01,1990-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7003,March,,379.000000000000000,X
UGA,1990-04-01,1990-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7004,April,,379.000000000000000,X
UGA,1990-05-01,1990-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7005,May,,382.863999999999980,X
UGA,1990-06-01,1990-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7006,June,,386.569999999999990,X
UGA,1990-07-01,1990-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7007,July,,440.000000000000000,X
UGA,1990-08-01,1990-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7008,August,,442.173999999999980,X
UGA,1990-09-01,1990-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7009,September,,465.000000000000000,X
UGA,1990-10-01,1990-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7010,October,,480.000000000000000,X
UGA,1990-11-01,1990-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7011,November,,508.636000000000020,X
UGA,1990-12-01,1990-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1990,1990,7012,December,,530.525999999999950,X
UGA,1991-01-01,1991-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7021,Annual value,,734.009916666699950,X
UGA,1991-01-01,1991-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7001,January,,563.182000000000020,X
UGA,1991-02-01,1991-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7002,February,,585.000000000000000,X
UGA,1991-03-01,1991-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7003,March,,608.000000000000000,X
UGA,1991-04-01,1991-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7004,April,,635.332999999999970,X
UGA,1991-05-01,1991-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7005,May,,665.159999999999970,X
UGA,1991-06-01,1991-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7006,June,,688.000000000000000,X
UGA,1991-07-01,1991-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7007,July,,730.644999999999980,X
UGA,1991-08-01,1991-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7008,August,,800.000000000000000,X
UGA,1991-09-01,1991-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7009,September,,846.669999999999960,X
UGA,1991-10-01,1991-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7010,October,,856.129000000000020,X
UGA,1991-11-01,1991-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7011,November,,915.000000000000000,X
UGA,1991-12-01,1991-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1991,1991,7012,December,,915.000000000000000,X
UGA,1992-01-01,1992-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7021,Annual value,,1133.834333333300000,X
UGA,1992-01-01,1992-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7001,January,,966.452000000000000,X
UGA,1992-02-01,1992-02-29,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7002,February,,982.240000000000010,X
UGA,1992-03-01,1992-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7003,March,,1031.329999999999900,X
UGA,1992-04-01,1992-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7004,April,,1155.550000000000000,X
UGA,1992-05-01,1992-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7005,May,,1164.609999999999900,X
UGA,1992-06-01,1992-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7006,June,,1166.170000000000100,X
UGA,1992-07-01,1992-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7007,July,,1177.880000000000100,X
UGA,1992-08-01,1992-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7008,August,,1185.290000000000000,X
UGA,1992-09-01,1992-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7009,September,,1185.150000000000100,X
UGA,1992-10-01,1992-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7010,October,,1181.069999999999900,X
UGA,1992-11-01,1992-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7011,November,,1196.339999999999900,X
UGA,1992-12-01,1992-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1992,1992,7012,December,,1213.930000000000100,X
UGA,1993-01-01,1993-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7021,Annual value,,1195.016750000000000,X
UGA,1993-01-01,1993-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7001,January,,1217.119999999999900,X
UGA,1993-02-01,1993-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7002,February,,1217.089999999999900,X
UGA,1993-03-01,1993-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7003,March,,1217.520000000000000,X
UGA,1993-04-01,1993-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7004,April,,1218.089999999999900,X
UGA,1993-05-01,1993-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7005,May,,1213.275000000000100,X
UGA,1993-06-01,1993-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7006,June,,1199.085000000000000,X
UGA,1993-07-01,1993-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7007,July,,1197.528000000000000,X
UGA,1993-08-01,1993-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7008,August,,1196.655000000000000,X
UGA,1993-09-01,1993-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7009,September,,1181.988000000000100,X
UGA,1993-10-01,1993-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7010,October,,1170.837000000000000,X
UGA,1993-11-01,1993-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7011,November,,1165.010000000000000,X
UGA,1993-12-01,1993-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1993,1993,7012,December,,1146.002999999999900,X
UGA,1994-01-01,1994-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7021,Annual value,,979.445416666700000,X
UGA,1994-01-01,1994-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7001,January,,1112.669000000000100,X
UGA,1994-02-01,1994-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7002,February,,1047.222000000000000,X
UGA,1994-03-01,1994-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7003,March,,1079.223000000000000,X
UGA,1994-04-01,1994-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7004,April,,1007.032000000000000,X
UGA,1994-05-01,1994-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7005,May,,965.707999999999970,X
UGA,1994-06-01,1994-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7006,June,,962.590000000000030,X
UGA,1994-07-01,1994-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7007,July,,967.065000000000050,X
UGA,1994-08-01,1994-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7008,August,,921.379000000000020,X
UGA,1994-09-01,1994-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7009,September,,920.792000000000030,X
UGA,1994-10-01,1994-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7010,October,,919.780999999999950,X
UGA,1994-11-01,1994-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7011,November,,920.138000000000030,X
UGA,1994-12-01,1994-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1994,1994,7012,December,,929.745999999999980,X
UGA,1995-01-01,1995-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7021,Annual value,,968.916666666700050,X
UGA,1995-01-01,1995-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7001,January,,925.039999999999960,X
UGA,1995-02-01,1995-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7002,February,,925.528000000000020,X
UGA,1995-03-01,1995-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7003,March,,927.034999999999970,X
UGA,1995-04-01,1995-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7004,April,,928.827999999999970,X
UGA,1995-05-01,1995-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7005,May,,940.176000000000040,X
UGA,1995-06-01,1995-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7006,June,,964.815000000000050,X
UGA,1995-07-01,1995-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7007,July,,968.928000000000000,X
UGA,1995-08-01,1995-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7008,August,,970.027000000000040,X
UGA,1995-09-01,1995-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7009,September,,977.696000000000030,X
UGA,1995-10-01,1995-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7010,October,,1043.080999999999900,X
UGA,1995-11-01,1995-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7011,November,,1032.596000000000000,X
UGA,1995-12-01,1995-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1995,1995,7012,December,,1023.250000000000000,X
UGA,1996-01-01,1996-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7021,Annual value,,1046.084750000000000,X
UGA,1996-01-01,1996-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7001,January,,1026.382000000000100,X
UGA,1996-02-01,1996-02-29,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7002,February,,1022.371000000000000,X
UGA,1996-03-01,1996-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7003,March,,1016.603000000000000,X
UGA,1996-04-01,1996-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7004,April,,1013.564000000000000,X
UGA,1996-05-01,1996-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7005,May,,1018.003000000000000,X
UGA,1996-06-01,1996-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7006,June,,1041.364000000000000,X
UGA,1996-07-01,1996-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7007,July,,1055.442000000000000,X
UGA,1996-08-01,1996-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7008,August,,1067.440000000000100,X
UGA,1996-09-01,1996-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7009,September,,1074.967000000000100,X
UGA,1996-10-01,1996-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7010,October,,1105.049000000000000,X
UGA,1996-11-01,1996-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7011,November,,1081.483999999999900,X
UGA,1996-12-01,1996-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1996,1996,7012,December,,1030.348000000000000,X
UGA,1997-01-01,1997-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7021,Annual value,,1083.008666666700000,X
UGA,1997-01-01,1997-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7001,January,,1044.849999999999900,X
UGA,1997-02-01,1997-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7002,February,,1033.111000000000100,X
UGA,1997-03-01,1997-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7003,March,,1024.954000000000000,X
UGA,1997-04-01,1997-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7004,April,,1046.462000000000000,X
UGA,1997-05-01,1997-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7005,May,,1065.298000000000000,X
UGA,1997-06-01,1997-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7006,June,,1067.588000000000000,X
UGA,1997-07-01,1997-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7007,July,,1068.022999999999900,X
UGA,1997-08-01,1997-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7008,August,,1098.167999999999900,X
UGA,1997-09-01,1997-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7009,September,,1117.123000000000000,X
UGA,1997-10-01,1997-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7010,October,,1140.396000000000000,X
UGA,1997-11-01,1997-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7011,November,,1147.189000000000100,X
UGA,1997-12-01,1997-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1997,1997,7012,December,,1142.942000000000000,X
UGA,1998-01-01,1998-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7021,Annual value,,1240.305833333299900,X
UGA,1998-01-01,1998-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7001,January,,1148.068000000000000,X
UGA,1998-02-01,1998-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7002,February,,1152.521999999999900,X
UGA,1998-03-01,1998-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7003,March,,1152.385000000000000,X
UGA,1998-04-01,1998-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7004,April,,1174.510000000000000,X
UGA,1998-05-01,1998-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7005,May,,1223.480000000000000,X
UGA,1998-06-01,1998-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7006,June,,1231.021999999999900,X
UGA,1998-07-01,1998-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7007,July,,1235.018000000000000,X
UGA,1998-08-01,1998-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7008,August,,1244.374000000000000,X
UGA,1998-09-01,1998-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7009,September,,1284.843000000000100,X
UGA,1998-10-01,1998-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7010,October,,1314.184999999999900,X
UGA,1998-11-01,1998-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7011,November,,1353.819999999999900,X
UGA,1998-12-01,1998-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1998,1998,7012,December,,1369.443000000000000,X
UGA,1999-01-01,1999-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7021,Annual value,,1454.827166666699900,X
UGA,1999-01-01,1999-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7001,January,,1369.207000000000100,X
UGA,1999-02-01,1999-02-28,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7002,February,,1377.346000000000000,X
UGA,1999-03-01,1999-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7003,March,,1381.159000000000100,X
UGA,1999-04-01,1999-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7004,April,,1449.730000000000000,X
UGA,1999-05-01,1999-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7005,May,,1518.967000000000100,X
UGA,1999-06-01,1999-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7006,June,,1447.221000000000000,X
UGA,1999-07-01,1999-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7007,July,,1454.507000000000100,X
UGA,1999-08-01,1999-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7008,August,,1454.507000000000100,X
UGA,1999-09-01,1999-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7009,September,,1491.669000000000100,X
UGA,1999-10-01,1999-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7010,October,,1507.804000000000100,X
UGA,1999-11-01,1999-11-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7011,November,,1503.338000000000000,X
UGA,1999-12-01,1999-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,1999,1999,7012,December,,1502.471000000000000,X
UGA,2000-01-01,2000-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7021,Annual value,,1644.475333333299900,X
UGA,2000-01-01,2000-01-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7001,January,,1525.751000000000000,X
UGA,2000-02-01,2000-02-29,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7002,February,,1519.425999999999900,X
UGA,2000-03-01,2000-03-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7003,March,,1513.680000000000100,X
UGA,2000-04-01,2000-04-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7004,April,,1525.862000000000100,X
UGA,2000-05-01,2000-05-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7005,May,,1579.667999999999900,X
UGA,2000-06-01,2000-06-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7006,June,,1565.566000000000000,X
UGA,2000-07-01,2000-07-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7007,July,,1596.415000000000000,X
UGA,2000-08-01,2000-08-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7008,August,,1676.300000000000000,X
UGA,2000-09-01,2000-09-30,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7009,September,,1770.507000000000100,X
UGA,2000-10-01,2000-10-31,226,'800,Uganda,LCU,Local currency units per USD,UGX,Uganda Shilling,2000,2000,7010,October,,1826.594000000000100,X
